season,round,circuit_id,driver,age,nationality,constructor,grid,podium,url
2011,14,marina_bay,massa,30,Brazilian,ferrari,6,9,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,14,marina_bay,perez,21,Mexican,sauber,11,10,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,14,marina_bay,maldonado,26,Venezuelan,williams,13,11,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,14,marina_bay,buemi,22,Swiss,toro_rosso,14,12,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,14,marina_bay,barrichello,39,Brazilian,williams,12,13,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,14,marina_bay,kobayashi,25,Japanese,sauber,17,14,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,14,marina_bay,bruno_senna,27,Brazilian,renault,15,15,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,14,marina_bay,kovalainen,29,Finnish,lotus_racing,19,16,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,14,marina_bay,petrov,27,Russian,renault,18,17,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,14,marina_bay,ambrosio,25,Belgian,virgin,22,18,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,14,marina_bay,ricciardo,22,Australian,hrt,23,19,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,14,marina_bay,liuzzi,31,Italian,hrt,24,20,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,14,marina_bay,alguersuari,21,Spanish,toro_rosso,16,21,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,14,marina_bay,trulli,37,Italian,lotus_racing,20,22,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,14,marina_bay,michael_schumacher,42,German,mercedes,8,23,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,14,marina_bay,glock,29,German,virgin,21,24,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix
2011,15,suzuka,button,31,British,mclaren,2,1,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,alonso,30,Spanish,ferrari,5,2,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,vettel,24,German,red_bull,1,3,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,webber,35,Australian,red_bull,6,4,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,hamilton,26,British,mclaren,3,5,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,michael_schumacher,42,German,mercedes,8,6,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,massa,30,Brazilian,ferrari,4,7,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,perez,21,Mexican,sauber,17,8,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,petrov,27,Russian,renault,10,9,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,rosberg,26,German,mercedes,23,10,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,sutil,28,German,force_india,11,11,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,resta,25,British,force_india,12,12,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,kobayashi,25,Japanese,sauber,7,13,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,maldonado,26,Venezuelan,williams,14,14,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,alguersuari,21,Spanish,toro_rosso,16,15,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,bruno_senna,27,Brazilian,renault,9,16,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,barrichello,39,Brazilian,williams,13,17,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,kovalainen,29,Finnish,lotus_racing,18,18,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,trulli,37,Italian,lotus_racing,19,19,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,glock,29,German,virgin,21,20,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,ambrosio,25,Belgian,virgin,20,21,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,ricciardo,22,Australian,hrt,22,22,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,liuzzi,31,Italian,hrt,24,23,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,15,suzuka,buemi,22,Swiss,toro_rosso,15,24,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix
2011,16,yeongam,vettel,24,German,red_bull,2,1,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,hamilton,26,British,mclaren,1,2,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,webber,35,Australian,red_bull,4,3,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,button,31,British,mclaren,3,4,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,alonso,30,Spanish,ferrari,6,5,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,massa,30,Brazilian,ferrari,5,6,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,alguersuari,21,Spanish,toro_rosso,11,7,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,rosberg,26,German,mercedes,7,8,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,buemi,22,Swiss,toro_rosso,13,9,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,resta,25,British,force_india,9,10,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,sutil,28,German,force_india,10,11,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,barrichello,39,Brazilian,williams,18,12,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,bruno_senna,28,Brazilian,renault,15,13,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,kovalainen,29,Finnish,lotus_racing,19,14,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,kobayashi,25,Japanese,sauber,14,15,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,perez,21,Mexican,sauber,17,16,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,trulli,37,Italian,lotus_racing,20,17,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,glock,29,German,virgin,21,18,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,ricciardo,22,Australian,hrt,24,19,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,ambrosio,25,Belgian,virgin,22,20,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,liuzzi,31,Italian,hrt,23,21,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,maldonado,26,Venezuelan,williams,16,22,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,petrov,27,Russian,renault,8,23,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,16,yeongam,michael_schumacher,42,German,mercedes,12,24,http://en.wikipedia.org/wiki/2011_Korean_Grand_Prix
2011,17,buddh,vettel,24,German,red_bull,1,1,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,button,31,British,mclaren,4,2,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,alonso,30,Spanish,ferrari,3,3,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,webber,35,Australian,red_bull,2,4,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,michael_schumacher,42,German,mercedes,11,5,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,rosberg,26,German,mercedes,7,6,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,hamilton,26,British,mclaren,5,7,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,alguersuari,21,Spanish,toro_rosso,10,8,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,sutil,28,German,force_india,8,9,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,perez,21,Mexican,sauber,20,10,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,petrov,27,Russian,renault,16,11,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,bruno_senna,28,Brazilian,renault,14,12,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,resta,25,British,force_india,12,13,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,kovalainen,30,Finnish,lotus_racing,18,14,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,barrichello,39,Brazilian,williams,15,15,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,ambrosio,25,Belgian,virgin,21,16,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,karthikeyan,34,Indian,hrt,24,17,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,ricciardo,22,Australian,hrt,23,18,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,trulli,37,Italian,lotus_racing,19,19,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,massa,30,Brazilian,ferrari,6,20,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,buemi,22,Swiss,toro_rosso,9,21,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,maldonado,26,Venezuelan,williams,13,22,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,glock,29,German,virgin,22,23,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,17,buddh,kobayashi,25,Japanese,sauber,17,24,http://en.wikipedia.org/wiki/2011_Indian_Grand_Prix
2011,18,yas_marina,hamilton,26,British,mclaren,2,1,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,alonso,30,Spanish,ferrari,5,2,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,button,31,British,mclaren,3,3,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,webber,35,Australian,red_bull,4,4,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,massa,30,Brazilian,ferrari,6,5,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,rosberg,26,German,mercedes,7,6,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,michael_schumacher,42,German,mercedes,8,7,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,sutil,28,German,force_india,9,8,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,resta,25,British,force_india,10,9,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,kobayashi,25,Japanese,sauber,16,10,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,perez,21,Mexican,sauber,11,11,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,barrichello,39,Brazilian,williams,24,12,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,petrov,27,Russian,renault,12,13,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,maldonado,26,Venezuelan,williams,23,14,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,alguersuari,21,Spanish,toro_rosso,15,15,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,bruno_senna,28,Brazilian,renault,14,16,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,kovalainen,30,Finnish,lotus_racing,17,17,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,trulli,37,Italian,lotus_racing,18,18,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,glock,29,German,virgin,19,19,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,liuzzi,31,Italian,hrt,22,20,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,ricciardo,22,Australian,hrt,20,21,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,buemi,23,Swiss,toro_rosso,13,22,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,ambrosio,25,Belgian,virgin,21,23,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,18,yas_marina,vettel,24,German,red_bull,1,24,http://en.wikipedia.org/wiki/2011_Abu_Dhabi_Grand_Prix
2011,19,interlagos,webber,35,Australian,red_bull,2,1,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,vettel,24,German,red_bull,1,2,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,button,31,British,mclaren,3,3,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,alonso,30,Spanish,ferrari,5,4,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,massa,30,Brazilian,ferrari,7,5,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,sutil,28,German,force_india,8,6,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,rosberg,26,German,mercedes,6,7,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,resta,25,British,force_india,11,8,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,kobayashi,25,Japanese,sauber,16,9,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,petrov,27,Russian,renault,15,10,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,alguersuari,21,Spanish,toro_rosso,13,11,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,buemi,23,Swiss,toro_rosso,14,12,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,perez,21,Mexican,sauber,17,13,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,barrichello,39,Brazilian,williams,12,14,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,michael_schumacher,42,German,mercedes,10,15,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,kovalainen,30,Finnish,lotus_racing,19,16,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,bruno_senna,28,Brazilian,renault,9,17,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,trulli,37,Italian,lotus_racing,20,18,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,ambrosio,25,Belgian,virgin,23,19,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,ricciardo,22,Australian,hrt,22,20,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,liuzzi,31,Italian,hrt,21,21,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,hamilton,26,British,mclaren,4,22,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,maldonado,26,Venezuelan,williams,18,23,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2011,19,interlagos,glock,29,German,virgin,24,24,http://en.wikipedia.org/wiki/2011_Brazilian_Grand_Prix
2012,1,albert_park,button,32,British,mclaren,2,1,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
2012,1,albert_park,vettel,24,German,red_bull,6,2,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
2012,1,albert_park,hamilton,27,British,mclaren,1,3,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
2012,1,albert_park,webber,35,Australian,red_bull,5,4,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
2012,1,albert_park,alonso,30,Spanish,ferrari,12,5,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
2012,1,albert_park,kobayashi,25,Japanese,sauber,13,6,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
2012,1,albert_park,raikkonen,32,Finnish,lotus_f1,17,7,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
2012,1,albert_park,perez,22,Mexican,sauber,22,8,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
2012,1,albert_park,ricciardo,22,Australian,toro_rosso,10,9,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
2012,1,albert_park,resta,25,British,force_india,15,10,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
2012,1,albert_park,vergne,21,French,toro_rosso,11,11,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
2012,1,albert_park,rosberg,26,German,mercedes,7,12,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
2012,1,albert_park,maldonado,27,Venezuelan,williams,8,13,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
2012,1,albert_park,glock,30,German,marussia,20,14,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
2012,1,albert_park,pic,22,French,marussia,21,15,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
2012,1,albert_park,bruno_senna,28,Brazilian,williams,14,16,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
2012,1,albert_park,massa,30,Brazilian,ferrari,16,17,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
2012,1,albert_park,kovalainen,30,Finnish,caterham,18,18,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
2012,1,albert_park,petrov,27,Russian,caterham,19,19,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
2012,1,albert_park,michael_schumacher,43,German,mercedes,4,20,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
2012,1,albert_park,grosjean,25,French,lotus_f1,3,21,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
2012,1,albert_park,hulkenberg,24,German,force_india,9,22,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
2012,1,albert_park,rosa,41,Spanish,hrt,0,23,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
2012,1,albert_park,karthikeyan,35,Indian,hrt,0,24,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix
2012,2,sepang,alonso,30,Spanish,ferrari,8,1,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix
2012,2,sepang,perez,22,Mexican,sauber,9,2,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix
2012,2,sepang,hamilton,27,British,mclaren,1,3,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix
2012,2,sepang,webber,35,Australian,red_bull,4,4,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix
2012,2,sepang,raikkonen,32,Finnish,lotus_f1,10,5,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix
2012,2,sepang,bruno_senna,28,Brazilian,williams,13,6,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix
2012,2,sepang,resta,25,British,force_india,14,7,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix
2012,2,sepang,vergne,21,French,toro_rosso,18,8,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix
2012,2,sepang,hulkenberg,24,German,force_india,16,9,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix
2012,2,sepang,michael_schumacher,43,German,mercedes,3,10,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix
2012,2,sepang,vettel,24,German,red_bull,5,11,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix
2012,2,sepang,ricciardo,22,Australian,toro_rosso,15,12,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix
2012,2,sepang,rosberg,26,German,mercedes,7,13,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix
2012,2,sepang,button,32,British,mclaren,2,14,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix
2012,2,sepang,massa,30,Brazilian,ferrari,12,15,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix
2012,2,sepang,petrov,27,Russian,caterham,19,16,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix
2012,2,sepang,glock,30,German,marussia,20,17,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix
2012,2,sepang,kovalainen,30,Finnish,caterham,24,18,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix
2012,2,sepang,maldonado,27,Venezuelan,williams,11,19,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix
2012,2,sepang,pic,22,French,marussia,21,20,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix
2012,2,sepang,karthikeyan,35,Indian,hrt,23,21,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix
2012,2,sepang,rosa,41,Spanish,hrt,22,22,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix
2012,2,sepang,kobayashi,25,Japanese,sauber,17,23,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix
2012,2,sepang,grosjean,25,French,lotus_f1,6,24,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix
2012,3,shanghai,rosberg,26,German,mercedes,1,1,http://en.wikipedia.org/wiki/2012_Chinese_Grand_Prix
2012,3,shanghai,button,32,British,mclaren,5,2,http://en.wikipedia.org/wiki/2012_Chinese_Grand_Prix
2012,3,shanghai,hamilton,27,British,mclaren,7,3,http://en.wikipedia.org/wiki/2012_Chinese_Grand_Prix
2012,3,shanghai,webber,35,Australian,red_bull,6,4,http://en.wikipedia.org/wiki/2012_Chinese_Grand_Prix
2012,3,shanghai,vettel,24,German,red_bull,11,5,http://en.wikipedia.org/wiki/2012_Chinese_Grand_Prix
2012,3,shanghai,grosjean,25,French,lotus_f1,10,6,http://en.wikipedia.org/wiki/2012_Chinese_Grand_Prix
2012,3,shanghai,bruno_senna,28,Brazilian,williams,14,7,http://en.wikipedia.org/wiki/2012_Chinese_Grand_Prix
2012,3,shanghai,maldonado,27,Venezuelan,williams,13,8,http://en.wikipedia.org/wiki/2012_Chinese_Grand_Prix
2012,3,shanghai,alonso,30,Spanish,ferrari,9,9,http://en.wikipedia.org/wiki/2012_Chinese_Grand_Prix
2012,3,shanghai,kobayashi,25,Japanese,sauber,3,10,http://en.wikipedia.org/wiki/2012_Chinese_Grand_Prix
2012,3,shanghai,perez,22,Mexican,sauber,8,11,http://en.wikipedia.org/wiki/2012_Chinese_Grand_Prix
2012,3,shanghai,resta,25,British,force_india,15,12,http://en.wikipedia.org/wiki/2012_Chinese_Grand_Prix
2012,3,shanghai,massa,30,Brazilian,ferrari,12,13,http://en.wikipedia.org/wiki/2012_Chinese_Grand_Prix
2012,3,shanghai,raikkonen,32,Finnish,lotus_f1,4,14,http://en.wikipedia.org/wiki/2012_Chinese_Grand_Prix
2012,3,shanghai,hulkenberg,24,German,force_india,16,15,http://en.wikipedia.org/wiki/2012_Chinese_Grand_Prix
2012,3,shanghai,vergne,21,French,toro_rosso,24,16,http://en.wikipedia.org/wiki/2012_Chinese_Grand_Prix
2012,3,shanghai,ricciardo,22,Australian,toro_rosso,17,17,http://en.wikipedia.org/wiki/2012_Chinese_Grand_Prix
2012,3,shanghai,petrov,27,Russian,caterham,19,18,http://en.wikipedia.org/wiki/2012_Chinese_Grand_Prix
2012,3,shanghai,glock,30,German,marussia,20,19,http://en.wikipedia.org/wiki/2012_Chinese_Grand_Prix
2012,3,shanghai,pic,22,French,marussia,21,20,http://en.wikipedia.org/wiki/2012_Chinese_Grand_Prix
2012,3,shanghai,rosa,41,Spanish,hrt,22,21,http://en.wikipedia.org/wiki/2012_Chinese_Grand_Prix
2012,3,shanghai,karthikeyan,35,Indian,hrt,23,22,http://en.wikipedia.org/wiki/2012_Chinese_Grand_Prix
2012,3,shanghai,kovalainen,30,Finnish,caterham,18,23,http://en.wikipedia.org/wiki/2012_Chinese_Grand_Prix
2012,3,shanghai,michael_schumacher,43,German,mercedes,2,24,http://en.wikipedia.org/wiki/2012_Chinese_Grand_Prix
2012,4,bahrain,vettel,24,German,red_bull,1,1,http://en.wikipedia.org/wiki/2012_Bahrain_Grand_Prix
2012,4,bahrain,raikkonen,32,Finnish,lotus_f1,11,2,http://en.wikipedia.org/wiki/2012_Bahrain_Grand_Prix
2012,4,bahrain,grosjean,26,French,lotus_f1,7,3,http://en.wikipedia.org/wiki/2012_Bahrain_Grand_Prix
2012,4,bahrain,webber,35,Australian,red_bull,3,4,http://en.wikipedia.org/wiki/2012_Bahrain_Grand_Prix
2012,4,bahrain,rosberg,26,German,mercedes,5,5,http://en.wikipedia.org/wiki/2012_Bahrain_Grand_Prix
2012,4,bahrain,resta,26,British,force_india,10,6,http://en.wikipedia.org/wiki/2012_Bahrain_Grand_Prix
2012,4,bahrain,alonso,30,Spanish,ferrari,9,7,http://en.wikipedia.org/wiki/2012_Bahrain_Grand_Prix
2012,4,bahrain,hamilton,27,British,mclaren,2,8,http://en.wikipedia.org/wiki/2012_Bahrain_Grand_Prix
2012,4,bahrain,massa,30,Brazilian,ferrari,14,9,http://en.wikipedia.org/wiki/2012_Bahrain_Grand_Prix
2012,4,bahrain,michael_schumacher,43,German,mercedes,22,10,http://en.wikipedia.org/wiki/2012_Bahrain_Grand_Prix
2012,4,bahrain,perez,22,Mexican,sauber,8,11,http://en.wikipedia.org/wiki/2012_Bahrain_Grand_Prix
2012,4,bahrain,hulkenberg,24,German,force_india,13,12,http://en.wikipedia.org/wiki/2012_Bahrain_Grand_Prix
2012,4,bahrain,kobayashi,25,Japanese,sauber,12,13,http://en.wikipedia.org/wiki/2012_Bahrain_Grand_Prix
2012,4,bahrain,vergne,21,French,toro_rosso,17,14,http://en.wikipedia.org/wiki/2012_Bahrain_Grand_Prix
2012,4,bahrain,ricciardo,22,Australian,toro_rosso,6,15,http://en.wikipedia.org/wiki/2012_Bahrain_Grand_Prix
2012,4,bahrain,petrov,27,Russian,caterham,18,16,http://en.wikipedia.org/wiki/2012_Bahrain_Grand_Prix
2012,4,bahrain,kovalainen,30,Finnish,caterham,16,17,http://en.wikipedia.org/wiki/2012_Bahrain_Grand_Prix
2012,4,bahrain,button,32,British,mclaren,4,18,http://en.wikipedia.org/wiki/2012_Bahrain_Grand_Prix
